sim_annual_output_index,baseline_id,building_name ,vintage_name ,measure_id ,Simulation Total Capitol Costs $,Total Floor Area M2,Conditioned Floor Area M2,Electricity-Heating KWh,Natural Gas-Heating KWh,Electricity-Cooling KWh,Electricity-Water Systems KWh,Natural Gas-Water Systems KWh,Electricity-Interior Lighting KWh,Electricity-Interior Equipment KWh,District Heating-Interior Equipment KWh,Electricity-Fans KWh,Electricity-Pumps KWh,Electricity-Heat Recovery KWh
389.0,15.0,Office,1980-2004,baseline,0.0,3418.620714,2700.72,0.0,920739.6255,33463.91566,0.0,155172.3464,129052.881,39061.14236,0.0,92583.4074,28594.46732,0.0
390.0,15.0,Office,1980-2004,boiler_eff_upgrade,32923.3,3418.62071397125,2700.72,0.0,987348.0121,50694.485,0.0,155172.34636,129052.88102,39061.14236,0.0,94033.40856,30347.2465,0.0
391.0,15.0,Office,1980-2004,boiler_reset,929.13,3418.62071397125,2700.72,0.0,692889.4432,50694.485,0.0,155172.34636,129052.88102,39061.14236,0.0,94033.40856,26513.9101,0.0
392.0,15.0,Office,1980-2004,cooling_cop_3_0,20097.09,3418.62071397125,2700.72,0.0,987348.0121,43452.81254,0.0,155172.34636,129052.88102,39061.14236,0.0,94033.40856,30347.2465,0.0
393.0,15.0,Office,1980-2004,dcv_enabled,42433.98,3418.62071397125,2700.72,0.0,776575.62126,51197.26318,0.0,155172.34636,129052.88102,39061.14236,0.0,94033.40856,30152.8019,0.0
394.0,15.0,Office,1980-2004,ecm_cold_deck_reset_control,17578.64,3418.62071397125,2700.72,0.0,745714.48546,7233.33912,0.0,155172.34636,129052.88102,39061.14236,0.0,94250.0754,30052.80182,0.0
395.0,15.0,Office,1980-2004,economizers_enabled,6868.93,3418.62071397125,2700.72,0.0,987450.78996,50077.81784,0.0,155172.34636,129052.88102,39061.14236,0.0,94033.40856,30350.02428,0.0
396.0,15.0,Office,1980-2004,elec_reduce,150394.17,3418.62071397125,2700.72,0.0,744011.70632,38155.58608,0.0,155172.34636,90338.96116,39061.14236,0.0,38358.36402,22788.90712,0.0
397.0,15.0,Office,1980-2004,envelope_ecm_roof,829845.63,3418.62071397125,2700.72,0.0,924275.73942,49058.37258,0.0,155172.34636,129052.88102,39061.14236,0.0,93172.29676,29000.0232,0.0
398.0,15.0,Office,1980-2004,envelope_ecm_wall,385440.78,3418.62071397125,2700.72,0.0,970536.88754,50816.70732,0.0,155172.34636,129052.88102,39061.14236,0.0,93838.96396,29988.91288,0.0
399.0,15.0,Office,1980-2004,envelope_ecm_windows,3033752.43,3418.62071397125,2700.72,0.0,983067.45312,50747.26282,0.0,155172.34636,129052.88102,39061.14236,0.0,94047.29746,30308.35758,0.0
400.0,15.0,Office,1980-2004,exhaust_fans_occ_control,5122.33,3418.62071397125,2700.72,0.0,987350.78988,50694.485,0.0,155172.34636,129052.88102,39061.14236,0.0,38938.92004,30347.2465,0.0
401.0,15.0,Office,1980-2004,fans_to_variable,5048.54,3418.62071397125,2700.72,0.0,987531.34558,50688.92944,0.0,155172.34636,129052.88102,39061.14236,0.0,93891.74178,30347.2465,0.0
402.0,15.0,Office,1980-2004,hrv_enabled,304398.06,3418.62071397125,2700.72,0.0,762297.83206,52400.04192,0.0,155169.56858,129052.88102,39061.14236,0.0,94038.96412,30216.69084,21897.23974
403.0,15.0,Office,1980-2004,infil_reduce,48447.57,3418.62071397125,2700.72,0.0,829664.55262,50519.48486,0.0,155169.56858,129052.88102,39061.14236,0.0,92672.29636,27616.68876,0.0
404.0,15.0,Office,1980-2004,infil_reduce_plus_setback,72746.6,3418.620714,2700.72,0.0,749703.3775,49619.48414,0.0,155166.7908,129052.881,39061.14236,0.0,91972.2958,28050.02244,0.0
405.0,15.0,Office,1980-2004,lights_reduce_70p,80753.4,3418.62071397125,2700.72,0.0,957767.43288,38116.69716,0.0,155172.34636,90338.96116,39061.14236,0.0,93441.74142,29300.02344,0.0
406.0,15.0,Office,1980-2004,load_reduce,73675.73,3418.620714,2700.72,0.0,503189.2914,49619.48414,0.0,155166.7908,129052.881,39061.14236,0.0,91972.2958,25330.57582,0.0
407.0,15.0,Office,1980-2004,occupancy_setback,24299.03,3418.62071397125,2700.72,0.0,891439.60204,49952.81774,0.0,155166.7908,129052.88102,39061.14236,0.0,94700.07576,31580.58082,0.0
408.0,15.0,Office,1980-2004,payback_less_than_20,270035.92,3418.620714,2700.72,0.0,229005.7388,7258.33914,0.0,155166.7908,90338.96116,39061.14236,0.0,35525.02842,519.44486,0.0
409.0,15.0,Office,1980-2004,plug_loads_90_percent,14049.51,3418.62071397125,2700.72,0.0,986331.34462,50319.4847,0.0,155172.34636,129052.88102,39061.14236,0.0,94008.40854,30330.57982,0.0
410.0,15.0,Office,1980-2004,pumps_to_variable,3425.24,3418.62071397125,2700.72,0.0,1011625.8093,50694.485,0.0,155172.34636,129052.88102,39061.14236,0.0,94033.40856,5911.11584,0.0
411.0,15.0,Office,1980-2004,pump_fan_eff_,8034.95,3418.62071397125,2700.72,0.0,987348.0121,50694.485,0.0,155172.34636,129052.88102,39061.14236,0.0,94033.40856,23736.1301,0.0
412.0,19.0,Recreation Center,1980-2004,air_temp_reset_enabled,31641.75,12612.7338819032,12410.0,109691.75442,5247709.75372,19669.46018,0.0,295047.45826,671719.98182,83347.2889,64130.60686,210072.39028,52877.82008,0.0
413.0,19.0,Recreation Center,1980-2004,baseline,0.0,12612.7338819032,12410.0,154936.23506,4443675.77716,16975.01358,0.0,295069.6805,671719.98182,83347.2889,64130.60686,210072.39028,52544.48648,0.0
414.0,19.0,Recreation Center,1980-2004,boiler_eff_upgrade,65332.04,12612.7338819032,12410.0,153633.45624,4368939.60626,18483.34812,0.0,295064.12494,671719.98182,83347.2889,64130.60686,210072.39028,52850.04228,0.0
415.0,19.0,Recreation Center,1980-2004,boiler_reset,929.13,12612.7338819032,12410.0,153633.45624,4035708.78412,18483.34812,0.0,295064.12494,671719.98182,83347.2889,64130.60686,210072.39028,52850.04228,0.0
416.0,19.0,Recreation Center,1980-2004,cooling_cop_3_0,43373.79,12612.7338819032,12410.0,153633.45624,4368939.60626,15844.45712,0.0,295064.12494,671719.98182,83347.2889,64130.60686,210072.39028,52850.04228,0.0
417.0,19.0,Recreation Center,1980-2004,dcv_enabled,26625.24,12612.7338819032,12410.0,149139.0082,3179596.98812,30908.35806,0.0,295058.56938,671719.98182,83347.2889,64130.60686,210072.39028,52808.37558,0.0
418.0,19.0,Recreation Center,1980-2004,ecm_cold_deck_reset_control,31641.75,12612.7338819032,12410.0,156055.6804,4348345.14534,17602.79186,0.0,295061.34716,671719.98182,83347.2889,64130.60686,210072.39028,52841.70894,0.0
419.0,19.0,Recreation Center,1980-2004,economizers_enabled,8242.72,12612.7338819032,12410.0,153675.12294,4370175.71836,18100.01448,0.0,295064.12494,671719.98182,83347.2889,64130.60686,210072.39028,52622.26432,0.0
420.0,19.0,Recreation Center,1980-2004,elec_reduce,301234.95,12612.7338819032,12410.0,162572.35228,3322663.76924,27358.35522,0.0,295072.45828,470203.15394,83347.2889,64130.60686,209575.16766,41230.58854,0.0
421.0,19.0,Recreation Center,1980-2004,envelope_ecm_roof,1441649.51,12612.7338819032,12410.0,147291.7845,4451431.33892,19547.23786,0.0,295033.569359999,671719.98182,83347.2889,64130.60686,185216.81484,54630.59926,0.0
422.0,19.0,Recreation Center,1980-2004,envelope_ecm_wall,1323633.98,12612.7338819032,12410.0,166777.9112,4590584.22802,21016.68348,0.0,295036.34714,671719.98182,83347.2889,64130.60686,201855.71704,58950.04716,0.0
423.0,19.0,Recreation Center,1980-2004,envelope_ecm_windows,236280.58,12612.7338819032,12410.0,176511.25232,4613025.91264,20983.35012,0.0,295036.34714,671719.98182,83347.2889,64130.60686,205539.05332,59344.49192,0.0
424.0,19.0,Recreation Center,1980-2004,fans_to_variable,11566.02,12612.7338819032,12410.0,153639.0118,4370661.82986,18466.68144,0.0,295064.12494,671719.98182,83347.2889,64130.60686,207936.27746,52850.04228,0.0
425.0,19.0,Recreation Center,1980-2004,hrv_enabled,773100.97,12612.7338819032,12410.0,143758.44834,2800463.35148,40091.69874,0.0,295058.56938,671719.98182,83347.2889,64130.60686,210072.39028,52858.37562,39272.25364
426.0,19.0,Recreation Center,1980-2004,infil_reduce,109563.11,12612.7338819032,12410.0,105277.862,3969383.73106,17611.1252,0.0,295050.23604,671719.98182,83347.2889,64130.60686,179639.0326,41813.92234,0.0
427.0,19.0,Recreation Center,1980-2004,infil_reduce_plus_setback,124809.71,12612.7338819032,12410.0,122677.87592,4946831.73524,45063.92494,0.0,294983.56932,671719.98182,83347.2889,64130.60686,136811.22056,43616.70156,0.0
428.0,19.0,Recreation Center,1980-2004,lights_reduce_70p,225572.82,12612.7338819032,12410.0,165714.02146,4504378.6035,16522.23544,0.0,295075.23606,470203.15394,83347.2889,64130.60686,209694.6122,52761.15332,0.0
429.0,19.0,Recreation Center,1980-2004,load_reduce,125738.83,12612.7338819032,12410.0,122677.87592,4570325.87848,45063.92494,0.0,294983.56932,671719.98182,83347.2889,64130.60686,136811.22056,43616.70156,0.0
430.0,19.0,Recreation Center,1980-2004,occupancy_setback,15246.6,12612.7338819032,12410.0,201939.05044,5413940.44226,44983.36932,0.0,294994.68044,671719.98182,83347.2889,64130.60686,157805.6818,52233.37512,0.0
431.0,19.0,Recreation Center,1980-2004,payback_less_than_20,486751.46,12612.7338819032,12410.0,136344.55352,3456652.76532,62725.05018,0.0,294989.12488,470203.15394,83347.2889,64130.60686,136963.99846,33338.91556,0.0
432.0,19.0,Recreation Center,1980-2004,plug_loads_90_percent,8815.53,12612.7338819032,12410.0,153600.12288,4373150.72074,18336.12578,0.0,295064.12494,671719.98182,83347.2889,64130.60686,209952.94574,52825.04226,0.0
433.0,19.0,Recreation Center,1980-2004,pumps_to_variable,13700.97,12612.7338819032,12410.0,153633.45624,4409461.8609,18383.34804,0.0,295633.56984,671719.98182,83347.2889,64130.60686,210072.39028,5891.67138,0.0
434.0,19.0,Recreation Center,1980-2004,pump_fan_eff_,34366.99,12612.7338819032,12410.0,153633.45624,4368939.60626,18483.34812,0.0,295064.12494,671719.98182,83347.2889,64130.60686,210072.39028,41336.14418,0.0
435.0,20.0,Storage Building,1959-pre,baseline,0.0,965.156903999999,965.157,0.0,316208.5863,0.0,0.0,0.0,27736.1333,2569.4465,0.0,13102.78826,0.0,0.0
436.0,20.0,Storage Building,1959-pre,dcv_enabled,832.04,965.156903999999,965.157,0.0,313475.25078,0.0,0.0,0.0,27736.1333,2569.4465,0.0,12925.01034,0.0,0.0
437.0,20.0,Storage Building,1959-pre,ecm_cold_deck_reset_control,0.0,965.156903999999,965.157,0.0,313475.25078,0.0,0.0,0.0,27736.1333,2569.4465,0.0,12925.01034,0.0,0.0
438.0,20.0,Storage Building,1959-pre,elec_reduce,45013.59,965.156903999999,965.157,0.0,322053.03542,0.0,0.0,0.0,19416.6822,2569.4465,0.0,13233.34392,0.0,0.0
439.0,20.0,Storage Building,1959-pre,envelope_ecm_roof,279742.72,965.156903999999,965.157,0.0,292369.67834,0.0,0.0,0.0,27736.1333,2569.4465,0.0,12055.5652,0.0,0.0
440.0,20.0,Storage Building,1959-pre,envelope_ecm_wall,156227.18,965.156903999999,965.157,0.0,303889.132,0.0,0.0,0.0,27736.1333,2569.4465,0.0,12511.12112,0.0,0.0
441.0,20.0,Storage Building,1959-pre,envelope_ecm_windows,0.0,965.156903999999,965.157,0.0,313475.25078,0.0,0.0,0.0,27736.1333,2569.4465,0.0,12925.01034,0.0,0.0
442.0,20.0,Storage Building,1959-pre,exhaust_fans_occ_control,732.04,965.156903999999,965.157,0.0,313475.25078,0.0,0.0,0.0,27736.1333,2569.4465,0.0,12925.01034,0.0,0.0
443.0,20.0,Storage Building,1959-pre,hrv_enabled,0.0,965.156903999999,965.157,0.0,313475.25078,0.0,0.0,0.0,27736.1333,2569.4465,0.0,12925.01034,0.0,0.0
444.0,20.0,Storage Building,1959-pre,infil_reduce,36270.87,965.156903999999,965.157,0.0,163047.35266,0.0,0.0,0.0,27736.1333,2569.4465,0.0,6875.0055,0.0,0.0
445.0,20.0,Storage Building,1959-pre,infil_reduce_plus_setback,36747.57,965.156903999999,965.157,0.0,141416.7798,0.0,0.0,0.0,27736.1333,2569.4465,0.0,7072.22788,0.0,0.0
446.0,20.0,Storage Building,1959-pre,lights_reduce_70p,23724.27,965.156903999999,965.157,0.0,321925.25754,0.0,0.0,0.0,19416.6822,2569.4465,0.0,13219.45502,0.0,0.0
447.0,20.0,Storage Building,1959-pre,load_reduce,36747.57,965.156903999999,965.157,0.0,141416.7798,0.0,0.0,0.0,27736.1333,2569.4465,0.0,7072.22788,0.0,0.0
448.0,20.0,Storage Building,1959-pre,occupancy_setback,476.7,965.156903999999,965.157,0.0,276058.55418,0.0,0.0,0.0,27736.1333,2569.4465,0.0,13847.2333,0.0,0.0
449.0,20.0,Storage Building,1959-pre,payback_less_than_20,63492.23,965.156903999999,965.157,0.0,150136.23122,0.0,0.0,0.0,19416.6822,2569.4465,0.0,7297.22806,0.0,0.0
450.0,20.0,Storage Building,1959-pre,plug_loads_90_percent,275.73,965.156903999999,965.157,0.0,313586.36198,0.0,0.0,0.0,27736.1333,2569.4465,0.0,12936.12146,0.0,0.0
451.0,21.0,Storage Building,1960-1979,baseline,0.0,965.156903999999,965.157,0.0,288566.89752,0.0,0.0,0.0,27736.1333,2569.4465,0.0,11944.454,0.0,0.0
452.0,21.0,Storage Building,1960-1979,dcv_enabled,832.04,965.156903999999,965.157,0.0,284619.67214,0.0,0.0,0.0,27736.1333,2569.4465,0.0,11752.78718,0.0,0.0
453.0,21.0,Storage Building,1960-1979,ecm_cold_deck_reset_control,0.0,965.156903999999,965.157,0.0,284619.67214,0.0,0.0,0.0,27736.1333,2569.4465,0.0,11752.78718,0.0,0.0
454.0,21.0,Storage Building,1960-1979,elec_reduce,45013.59,965.156903999999,965.157,0.0,293000.2344,0.0,0.0,0.0,19416.6822,2569.4465,0.0,12041.6763,0.0,0.0
455.0,21.0,Storage Building,1960-1979,envelope_ecm_roof,183278.64,965.156903999999,965.157,0.0,223666.8456,0.0,0.0,0.0,27736.1333,2569.4465,0.0,9297.22966,0.0,0.0
456.0,21.0,Storage Building,1960-1979,envelope_ecm_wall,156227.18,965.156903999999,965.157,0.0,281264.1139,0.0,0.0,0.0,27736.1333,2569.4465,0.0,11605.56484,0.0,0.0
457.0,21.0,Storage Building,1960-1979,envelope_ecm_windows,0.0,965.156903999999,965.157,0.0,284619.67214,0.0,0.0,0.0,27736.1333,2569.4465,0.0,11752.78718,0.0,0.0
458.0,21.0,Storage Building,1960-1979,exhaust_fans_occ_control,732.04,965.156903999999,965.157,0.0,284619.67214,0.0,0.0,0.0,27736.1333,2569.4465,0.0,11752.78718,0.0,0.0
459.0,21.0,Storage Building,1960-1979,hrv_enabled,0.0,965.156903999999,965.157,0.0,284619.67214,0.0,0.0,0.0,27736.1333,2569.4465,0.0,11752.78718,0.0,0.0
460.0,21.0,Storage Building,1960-1979,infil_reduce,36270.87,965.156903999999,965.157,0.0,209655.72328,0.0,0.0,0.0,27736.1333,2569.4465,0.0,8705.56252,0.0,0.0
461.0,21.0,Storage Building,1960-1979,infil_reduce_plus_setback,36747.57,965.156903999999,965.157,0.0,181977.92336,0.0,0.0,0.0,27736.1333,2569.4465,0.0,9127.78508,0.0,0.0
462.0,21.0,Storage Building,1960-1979,lights_reduce_70p,23724.27,965.156903999999,965.157,0.0,292825.23426,0.0,0.0,0.0,19416.6822,2569.4465,0.0,12030.56518,0.0,0.0
463.0,21.0,Storage Building,1960-1979,load_reduce,36747.57,965.156903999999,965.157,0.0,181977.92336,0.0,0.0,0.0,27736.1333,2569.4465,0.0,9127.78508,0.0,0.0
464.0,21.0,Storage Building,1960-1979,occupancy_setback,476.7,965.156903999999,965.157,0.0,249030.75478,0.0,0.0,0.0,27736.1333,2569.4465,0.0,12561.12116,0.0,0.0
465.0,21.0,Storage Building,1960-1979,payback_less_than_20,63492.23,965.156903999999,965.157,0.0,190725.15258,0.0,0.0,0.0,19416.6822,2569.4465,0.0,9380.56306,0.0,0.0
466.0,21.0,Storage Building,1960-1979,plug_loads_90_percent,275.73,965.156903999999,965.157,0.0,284775.22782,0.0,0.0,0.0,27736.1333,2569.4465,0.0,11766.67608,0.0,0.0
467.0,22.0,Storage Building,1980-2004,baseline,0.0,965.156903999999,965.157,0.0,174964.02886,0.0,0.0,0.0,27736.1333,2569.4465,0.0,7383.33924,0.0,0.0
468.0,22.0,Storage Building,1980-2004,dcv_enabled,832.04,965.156903999999,965.157,0.0,172552.91582,0.0,0.0,0.0,27736.1333,2569.4465,0.0,7238.89468,0.0,0.0
469.0,22.0,Storage Building,1980-2004,ecm_cold_deck_reset_control,0.0,965.156903999999,965.157,0.0,172552.91582,0.0,0.0,0.0,27736.1333,2569.4465,0.0,7238.89468,0.0,0.0
470.0,22.0,Storage Building,1980-2004,elec_reduce,45013.59,965.156903999999,965.157,0.0,180622.36672,0.0,0.0,0.0,19416.6822,2569.4465,0.0,7541.6727,0.0,0.0
471.0,22.0,Storage Building,1980-2004,envelope_ecm_roof,158942.72,965.156903999999,965.157,0.0,151222.3432,0.0,0.0,0.0,27736.1333,2569.4465,0.0,6394.44956,0.0,0.0
472.0,22.0,Storage Building,1980-2004,envelope_ecm_wall,156227.18,965.156903999999,965.157,0.0,170236.2473,0.0,0.0,0.0,27736.1333,2569.4465,0.0,7136.11682,0.0,0.0
473.0,22.0,Storage Building,1980-2004,envelope_ecm_windows,0.0,965.156903999999,965.157,0.0,172552.91582,0.0,0.0,0.0,27736.1333,2569.4465,0.0,7238.89468,0.0,0.0
474.0,22.0,Storage Building,1980-2004,exhaust_fans_occ_control,732.04,965.156903999999,965.157,0.0,172552.91582,0.0,0.0,0.0,27736.1333,2569.4465,0.0,7238.89468,0.0,0.0
475.0,22.0,Storage Building,1980-2004,hrv_enabled,0.0,965.156903999999,965.157,0.0,172552.91582,0.0,0.0,0.0,27736.1333,2569.4465,0.0,7238.89468,0.0,0.0
476.0,22.0,Storage Building,1980-2004,infil_reduce,32548.54,965.156903999999,965.157,0.0,153855.67864,0.0,0.0,0.0,27736.1333,2569.4465,0.0,6494.44964,0.0,0.0
477.0,22.0,Storage Building,1980-2004,infil_reduce_plus_setback,33025.24,965.156903999999,965.157,0.0,133052.88422,0.0,0.0,0.0,27736.1333,2569.4465,0.0,6663.89422,0.0,0.0
478.0,22.0,Storage Building,1980-2004,lights_reduce_70p,23724.27,965.156903999999,965.157,0.0,180519.58886,0.0,0.0,0.0,19416.6822,2569.4465,0.0,7530.56158,0.0,0.0
479.0,22.0,Storage Building,1980-2004,load_reduce,33025.24,965.156903999999,965.157,0.0,133052.88422,0.0,0.0,0.0,27736.1333,2569.4465,0.0,6663.89422,0.0,0.0
480.0,22.0,Storage Building,1980-2004,occupancy_setback,476.7,965.156903999999,965.157,0.0,149675.11974,0.0,0.0,0.0,27736.1333,2569.4465,0.0,7486.1171,0.0,0.0
481.0,22.0,Storage Building,1980-2004,payback_less_than_20,59769.9,965.156903999999,965.157,0.0,141752.89118,0.0,0.0,0.0,19416.6822,2569.4465,0.0,6888.8944,0.0,0.0
482.0,22.0,Storage Building,1980-2004,plug_loads_90_percent,275.73,965.156903999999,965.157,0.0,172641.80478,0.0,0.0,0.0,27736.1333,2569.4465,0.0,7247.22802,0.0,0.0
483.0,23.0,Storage Building,2005-2014,baseline,0.0,965.156903999999,965.157,0.0,104988.97288,0.0,0.0,0.0,27736.1333,2569.4465,0.0,4255.55896,0.0,0.0
484.0,23.0,Storage Building,2005-2014,dcv_enabled,832.04,965.156903999999,965.157,0.0,103050.08244,0.0,0.0,0.0,27736.1333,2569.4465,0.0,4136.11442,0.0,0.0
485.0,23.0,Storage Building,2005-2014,ecm_cold_deck_reset_control,0.0,965.156903999999,965.157,0.0,103050.08244,0.0,0.0,0.0,27736.1333,2569.4465,0.0,4136.11442,0.0,0.0
486.0,23.0,Storage Building,2005-2014,elec_reduce,28815.53,965.156903999999,965.157,0.0,110652.8663,0.0,0.0,0.0,19416.6822,2569.4465,0.0,4425.00354,0.0,0.0
487.0,23.0,Storage Building,2005-2014,envelope_ecm_roof,0.0,965.156903999999,965.157,0.0,88722.2932,0.0,0.0,0.0,27736.1333,2569.4465,0.0,3591.66954,0.0,0.0
488.0,23.0,Storage Building,2005-2014,envelope_ecm_wall,0.0,965.156903999999,965.157,0.0,102244.52624,0.0,0.0,0.0,27736.1333,2569.4465,0.0,4102.78106,0.0,0.0
489.0,23.0,Storage Building,2005-2014,envelope_ecm_windows,0.0,965.156903999999,965.157,0.0,103050.08244,0.0,0.0,0.0,27736.1333,2569.4465,0.0,4136.11442,0.0,0.0
490.0,23.0,Storage Building,2005-2014,exhaust_fans_occ_control,732.04,965.156903999999,965.157,0.0,103050.08244,0.0,0.0,0.0,27736.1333,2569.4465,0.0,4136.11442,0.0,0.0
491.0,23.0,Storage Building,2005-2014,hrv_enabled,0.0,965.156903999999,965.157,0.0,103050.08244,0.0,0.0,0.0,27736.1333,2569.4465,0.0,4136.11442,0.0,0.0
492.0,23.0,Storage Building,2005-2014,lights_reduce_70p,23724.27,965.156903999999,965.157,0.0,110566.75512,0.0,0.0,0.0,19416.6822,2569.4465,0.0,4416.6702,0.0,0.0
493.0,23.0,Storage Building,2005-2014,load_reduce,476.7,965.156903999999,965.157,0.0,120650.09652,0.0,0.0,0.0,27736.1333,2569.4465,0.0,5680.5601,0.0,0.0
494.0,23.0,Storage Building,2005-2014,occupancy_setback,476.7,965.156903999999,965.157,0.0,87672.29236,0.0,0.0,0.0,27736.1333,2569.4465,0.0,4177.78112,0.0,0.0
495.0,23.0,Storage Building,2005-2014,payback_less_than_20,27221.36,965.156903999999,965.157,0.0,129366.77016,0.0,0.0,0.0,19416.6822,2569.4465,0.0,5891.67138,0.0,0.0
496.0,23.0,Storage Building,2005-2014,plug_loads_90_percent,275.73,965.156903999999,965.157,0.0,103119.52694,0.0,0.0,0.0,27736.1333,2569.4465,0.0,4144.44776,0.0,0.0
497.0,24.0,Training Building,1959-pre,air_temp_reset_enabled,14063.11,3699.892902025,3631.96,0.0,2002384.93524,52405.59748,28530.57838,0.0,140441.77902,34280.58298,0.0,101180.6365,2002.77938,0.0
498.0,24.0,Training Building,1959-pre,baseline,0.0,3699.892902025,3631.96,0.0,1910162.63924,7097.2279,28530.57838,0.0,140441.77902,34280.58298,0.0,100080.63562,2794.44668,0.0
499.0,24.0,Training Building,1959-pre,boiler_eff_upgrade,65332.04,3699.892902025,3631.96,0.0,1898023.74064,11288.89792,28530.57838,0.0,140441.77902,34280.58298,0.0,101180.6365,2755.55776,0.0
500.0,24.0,Training Building,1959-pre,boiler_reset,929.13,3699.892902025,3631.96,0.0,1190559.28578,11288.89792,28530.57838,0.0,140441.77902,34280.58298,0.0,101180.6365,2755.55776,0.0
501.0,24.0,Training Building,1959-pre,cooling_cop_3_0,19757.28,3699.892902025,3631.96,0.0,1898023.74064,8063.89534,28530.57838,0.0,140441.77902,34280.58298,0.0,101180.6365,2755.55776,0.0
502.0,24.0,Training Building,1959-pre,dcv_enabled,34113.59,3699.892902025,3631.96,0.0,1618615.18378,11661.12044,28530.57838,0.0,140441.77902,34280.58298,0.0,100741.74726,2250.0018,0.0
503.0,24.0,Training Building,1959-pre,ecm_cold_deck_reset_control,14063.11,3699.892902025,3631.96,0.0,1818623.67712,27658.35546,28530.57838,0.0,140441.77902,34280.58298,0.0,101180.6365,1544.44568,0.0
504.0,24.0,Training Building,1959-pre,economizers_enabled,5495.15,3699.892902025,3631.96,0.0,1897109.85102,9452.78534,28530.57838,0.0,140441.77902,34280.58298,0.0,101180.6365,2755.55776,0.0
505.0,24.0,Training Building,1959-pre,elec_reduce,205762.14,3699.892902025,3631.96,0.0,1673545.78328,7069.4501,28530.57838,0.0,98308.41198,34280.58298,0.0,100616.74716,1827.77924,0.0
506.0,24.0,Training Building,1959-pre,envelope_ecm_roof,507871.84,3699.892902025,3631.96,0.0,1726340.26996,10811.11976,28530.57838,0.0,140441.77902,34280.58298,0.0,90966.73944,2775.00222,0.0
507.0,24.0,Training Building,1959-pre,envelope_ecm_wall,442216.5,3699.892902025,3631.96,0.0,1818815.34394,11741.67606,28530.57838,0.0,140441.77902,34280.58298,0.0,96625.0773,2763.8911,0.0
508.0,24.0,Training Building,1959-pre,envelope_ecm_windows,160545.63,3699.892902025,3631.96,0.0,1867957.04992,11397.23134,28530.57838,0.0,140441.77902,34280.58298,0.0,99788.96872,2744.44664,0.0
509.0,24.0,Training Building,1959-pre,exhaust_fans_occ_control,1464.08,3699.892902025,3631.96,0.0,1898059.85178,11263.8979,28530.57838,0.0,140441.77902,34280.58298,0.0,101105.63644,2752.77998,0.0
510.0,24.0,Training Building,1959-pre,fans_to_variable,7343.69,3699.892902025,3631.96,0.0,1898023.74064,11288.89792,28530.57838,0.0,140441.77902,34280.58298,0.0,101180.6365,2755.55776,0.0
511.0,24.0,Training Building,1959-pre,hrv_enabled,246874.76,3699.892902025,3631.96,0.0,1619801.29584,12916.677,28530.57838,0.0,140441.77902,34280.58298,0.0,101150.08092,2263.8907,4380.55906
512.0,24.0,Training Building,1959-pre,infil_reduce,113052.43,3699.892902025,3631.96,0.0,1049411.95064,18558.34818,28530.57838,0.0,140441.77902,34280.58298,0.0,61269.49346,2419.44638,0.0
513.0,24.0,Training Building,1959-pre,infil_reduce_plus_setback,132587.38,3699.892902025,3631.96,0.0,892417.3806,15977.79056,28530.57838,0.0,140441.77902,34280.58298,0.0,77480.61754,1363.88998,0.0
514.0,24.0,Training Building,1959-pre,lights_reduce_70p,155637.86,3699.892902025,3631.96,0.0,1952793.2289,7161.11684,28530.57838,0.0,98308.41198,34280.58298,0.0,100822.30288,2844.44672,0.0
515.0,24.0,Training Building,1959-pre,load_reduce,132587.38,3699.892902025,3631.96,0.0,551450.44116,15977.79056,28530.57838,0.0,140441.77902,34280.58298,0.0,77480.61754,1363.88998,0.0
516.0,24.0,Training Building,1959-pre,occupancy_setback,19534.95,3699.892902025,3631.96,0.0,1702437.47306,8977.78496,28530.57838,0.0,140441.77902,34280.58298,0.0,101661.19244,2227.77956,0.0
517.0,24.0,Training Building,1959-pre,payback_less_than_20,388380.58,3699.892902025,3631.96,0.0,413069.7749,30505.57996,28530.57838,0.0,98308.41198,34280.58298,0.0,81766.73208,502.77818,0.0
518.0,24.0,Training Building,1959-pre,plug_loads_90_percent,11295.15,3699.892902025,3631.96,0.0,1899004.29698,10791.6753,28530.57838,0.0,140441.77902,34280.58298,0.0,101050.08084,2758.33554,0.0
519.0,24.0,Training Building,1959-pre,pumps_to_variable,8068.93,3699.892902025,3631.96,0.0,1898023.74064,11288.89792,28530.57838,0.0,140441.77902,34280.58298,0.0,101180.6365,2755.55776,0.0
520.0,24.0,Training Building,1959-pre,pump_fan_eff_,19449.51,3699.892902025,3631.96,0.0,1898023.74064,11288.89792,28530.57838,0.0,140441.77902,34280.58298,0.0,101180.6365,2155.55728,0.0
521.0,25.0,Training Building,1980-2004,air_temp_reset_enabled,14063.11,3699.892902025,3631.96,0.0,1186912.06064,34069.4717,28530.57838,0.0,140441.77902,34280.58298,0.0,61255.60456,1686.11246,0.0
522.0,25.0,Training Building,1980-2004,baseline,0.0,3699.892902025,3631.96,0.0,1116109.22622,6866.67216,28530.57838,0.0,140441.77902,34280.58298,0.0,56355.60064,2755.55776,0.0
523.0,25.0,Training Building,1980-2004,boiler_eff_upgrade,65332.04,3699.892902025,3631.96,0.0,1112939.77924,13669.45538,28530.57838,0.0,140441.77902,34280.58298,0.0,61255.60456,2597.2243,0.0
