template,building_type,space_type,min_stories,max_stories,spandrel,ExteriorWall,ExteriorFloor,ExteriorRoof,Interior Walls,Interior Floors,Interior Ceilings,GroundContactWall,GroundContactFloor,GroundContactRoof,ExteriorFixedWindow,ExteriorOperableWindow,ExteriorDoor,ExteriorGlassDoor,ExteriorOverheadDoor,ExteriorSkylight,ExteriorTubularDaylightDome,ExteriorTubularDaylightDiffuser,Interior Fixed Windows,Interior Operable Windows,Interior Doors,Interior Partitions,ext_operable_window_type,ext_glass_door,ext_skylight,ext_tubular_domes,ext_tubular_diffusers,Fixture_type_less_than_2.4m_ht,Fixture_type_2.41_to_4.8m_ht,Fixture_type_greater_than_>4.81m_ht
NECB 2015,Space Function,Audience seating area permanent - other-sch-K,1,999,Nil,BTAP-ExteriorWall-WoodFramed-5,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-2,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-2,BTAP-ExteriorWindow-FixedWindow-6,BTAP-ExteriorWindow-OperableWindow-5,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-2,BTAP-Skylight-2,BTAP-Skylight-2,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,7,3,2,2,2,3,8,18
NECB 2015,Space Function,Audience seating area permanent - penitentiary,1,999,Nil,BTAP-ExteriorWall-Mass-2,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-2,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-2,BTAP-ExteriorWindow-FixedWindow-6,BTAP-ExteriorWindow-OperableWindow-6,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-1,BTAP-Skylight-1,BTAP-Skylight-1,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,8,3,1,1,1,1,6,9
NECB 2015,Space Function,Audience seating area permanent - performing arts theatre,1,999,Nil,BTAP-ExteriorWall-Mass-2,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-2,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-2,BTAP-ExteriorWindow-FixedWindow-4,BTAP-ExteriorWindow-OperableWindow-4,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-2,BTAP-Skylight-2,BTAP-Skylight-2,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,6,3,2,2,2,4,7,19
NECB 2015,Space Function,Audience seating area permanent - religious building,1,999,Nil,BTAP-ExteriorWall-WoodFramed-5,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-2,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-2,BTAP-ExteriorWindow-FixedWindow-6,BTAP-ExteriorWindow-OperableWindow-5,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-2,BTAP-Skylight-2,BTAP-Skylight-2,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,7,3,2,2,2,3,8,18
NECB 2015,Space Function,Audience seating area permanent - sports arena,1,999,Nil,BTAP-ExteriorWall-Mass-8,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-2,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-2,BTAP-ExteriorWindow-FixedWindow-2,BTAP-ExteriorWindow-OperableWindow-2,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-1,BTAP-Skylight-1,BTAP-Skylight-1,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,4,3,1,1,1,1,6,17
NECB 2015,Space Function,Banking activity area and offices,1,999,Nil,BTAP-ExteriorWall-Mass-2,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-2,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-2,BTAP-ExteriorWindow-FixedWindow-2,BTAP-ExteriorWindow-OperableWindow-2,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-2,BTAP-Skylight-2,BTAP-Skylight-2,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,4,3,2,2,2,2,7,18
NECB 2015,Space Function,Classroom/Lecture hall/Training room - Penitentary,1,999,Nil,BTAP-ExteriorWall-Mass-9,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-2,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-2,BTAP-ExteriorWindow-FixedWindow-6,BTAP-ExteriorWindow-OperableWindow-6,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-1,BTAP-Skylight-1,BTAP-Skylight-1,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,8,3,1,1,1,2,7,18
NECB 2015,Space Function,Classroom/Lecture hall/Training room other,1,1,Nil,BTAP-ExteriorWall-WoodFramed-5,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-2,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-2,BTAP-ExteriorWindow-FixedWindow-6,BTAP-ExteriorWindow-OperableWindow-6,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-2,BTAP-Skylight-2,BTAP-Skylight-2,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,8,3,2,2,2,2,7,18
NECB 2015,Space Function,Classroom/Lecture hall/Training room other,2,999,BTAP-ExteriorWall-Metal-2,BTAP-ExteriorWall-Mass-4,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-2,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-2,BTAP-ExteriorWindow-FixedWindow-1,BTAP-ExteriorWindow-OperableWindow-1,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-2,BTAP-Skylight-2,BTAP-Skylight-2,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,1,3,2,2,2,2,7,18
NECB 2015,Space Function,Computer/Server room-sch-A,1,999,Nil,BTAP-ExteriorWall-WoodFramed-5,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-2,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-2,BTAP-ExteriorWindow-FixedWindow-6,BTAP-ExteriorWindow-OperableWindow-5,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-2,BTAP-Skylight-2,BTAP-Skylight-2,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,7,3,2,2,2,1,7,17
NECB 2015,Space Function,Computer/Server room-sch-B,1,999,Nil,BTAP-ExteriorWall-WoodFramed-5,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-2,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-2,BTAP-ExteriorWindow-FixedWindow-6,BTAP-ExteriorWindow-OperableWindow-5,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-2,BTAP-Skylight-2,BTAP-Skylight-2,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,7,3,2,2,2,1,7,17
NECB 2015,Space Function,Computer/Server room-sch-C,1,999,Nil,BTAP-ExteriorWall-WoodFramed-5,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-2,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-2,BTAP-ExteriorWindow-FixedWindow-6,BTAP-ExteriorWindow-OperableWindow-5,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-2,BTAP-Skylight-2,BTAP-Skylight-2,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,7,3,2,2,2,1,7,17
NECB 2015,Space Function,Computer/Server room-sch-D,1,999,Nil,BTAP-ExteriorWall-WoodFramed-5,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-2,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-2,BTAP-ExteriorWindow-FixedWindow-6,BTAP-ExteriorWindow-OperableWindow-5,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-2,BTAP-Skylight-2,BTAP-Skylight-2,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,7,3,2,2,2,1,7,17
NECB 2015,Space Function,Computer/Server room-sch-E,1,999,Nil,BTAP-ExteriorWall-WoodFramed-5,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-2,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-2,BTAP-ExteriorWindow-FixedWindow-6,BTAP-ExteriorWindow-OperableWindow-5,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-2,BTAP-Skylight-2,BTAP-Skylight-2,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,7,3,2,2,2,1,7,17
NECB 2015,Space Function,Computer/Server room-sch-F,1,999,Nil,BTAP-ExteriorWall-WoodFramed-5,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-2,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-2,BTAP-ExteriorWindow-FixedWindow-6,BTAP-ExteriorWindow-OperableWindow-5,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-2,BTAP-Skylight-2,BTAP-Skylight-2,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,7,3,2,2,2,1,7,17
NECB 2015,Space Function,Computer/Server room-sch-G,1,999,Nil,BTAP-ExteriorWall-WoodFramed-5,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-2,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-2,BTAP-ExteriorWindow-FixedWindow-6,BTAP-ExteriorWindow-OperableWindow-5,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-2,BTAP-Skylight-2,BTAP-Skylight-2,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,7,3,2,2,2,1,7,17
NECB 2015,Space Function,Computer/Server room-sch-H,1,999,Nil,BTAP-ExteriorWall-WoodFramed-5,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-2,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-2,BTAP-ExteriorWindow-FixedWindow-6,BTAP-ExteriorWindow-OperableWindow-5,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-2,BTAP-Skylight-2,BTAP-Skylight-2,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,7,3,2,2,2,1,7,17
NECB 2015,Space Function,Computer/Server room-sch-I,1,999,Nil,BTAP-ExteriorWall-WoodFramed-5,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-2,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-2,BTAP-ExteriorWindow-FixedWindow-6,BTAP-ExteriorWindow-OperableWindow-5,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-2,BTAP-Skylight-2,BTAP-Skylight-2,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,7,3,2,2,2,1,7,17
NECB 2015,Space Function,Computer/Server room-sch-J,1,999,Nil,BTAP-ExteriorWall-WoodFramed-5,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-2,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-2,BTAP-ExteriorWindow-FixedWindow-6,BTAP-ExteriorWindow-OperableWindow-5,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-2,BTAP-Skylight-2,BTAP-Skylight-2,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,7,3,2,2,2,1,7,17
NECB 2015,Space Function,Computer/Server room-sch-K,1,999,Nil,BTAP-ExteriorWall-WoodFramed-5,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-2,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-2,BTAP-ExteriorWindow-FixedWindow-6,BTAP-ExteriorWindow-OperableWindow-5,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-2,BTAP-Skylight-2,BTAP-Skylight-2,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,7,3,2,2,2,1,7,17
NECB 2015,Space Function,Conference/Meeting/Multi-purpose room,1,1,Nil,BTAP-ExteriorWall-WoodFramed-5,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-2,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-2,BTAP-ExteriorWindow-FixedWindow-6,BTAP-ExteriorWindow-OperableWindow-6,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-2,BTAP-Skylight-2,BTAP-Skylight-2,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,8,3,2,2,2,2,7,18
NECB 2015,Space Function,Conference/Meeting/Multi-purpose room,2,999,BTAP-ExteriorWall-Metal-2,BTAP-ExteriorWall-Mass-4,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-2,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-2,BTAP-ExteriorWindow-FixedWindow-1,BTAP-ExteriorWindow-OperableWindow-1,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-2,BTAP-Skylight-2,BTAP-Skylight-2,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,1,3,2,2,2,2,7,18
NECB 2015,Space Function,Confinement cell,1,999,Nil,BTAP-ExteriorWall-Mass-9,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-1,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-1,BTAP-ExteriorWindow-FixedWindow-6,BTAP-ExteriorWindow-OperableWindow-6,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-1,BTAP-Skylight-1,BTAP-Skylight-1,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,8,3,1,1,1,2,7,18
NECB 2015,Space Function,Convention centre exhibit space,1,999,Nil,BTAP-ExteriorWall-Mass-2,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-2,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-2,BTAP-ExteriorWindow-FixedWindow-2,BTAP-ExteriorWindow-OperableWindow-2,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-2,BTAP-Skylight-2,BTAP-Skylight-2,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,4,3,2,2,2,1,7,17
NECB 2015,Space Function,Copy/Print room,1,999,Nil,BTAP-ExteriorWall-WoodFramed-5,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-2,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-2,BTAP-ExteriorWindow-FixedWindow-6,BTAP-ExteriorWindow-OperableWindow-5,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-2,BTAP-Skylight-2,BTAP-Skylight-2,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,7,3,2,2,2,1,7,17
NECB 2015,Space Function,Corridor/Transition area - hospital-sch-A,1,999,Nil,BTAP-ExteriorWall-Mass-2,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-1,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-1,BTAP-ExteriorWindow-FixedWindow-6,BTAP-ExteriorWindow-OperableWindow-6,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-2,BTAP-Skylight-2,BTAP-Skylight-2,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,8,3,2,2,2,1,7,17
NECB 2015,Space Function,Corridor/Transition area - hospital-sch-B,1,999,Nil,BTAP-ExteriorWall-Mass-2,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-1,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-1,BTAP-ExteriorWindow-FixedWindow-6,BTAP-ExteriorWindow-OperableWindow-6,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-2,BTAP-Skylight-2,BTAP-Skylight-2,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,8,3,2,2,2,1,7,17
NECB 2015,Space Function,Corridor/Transition area - hospital-sch-C,1,999,Nil,BTAP-ExteriorWall-Mass-2,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-1,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-1,BTAP-ExteriorWindow-FixedWindow-6,BTAP-ExteriorWindow-OperableWindow-6,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-2,BTAP-Skylight-2,BTAP-Skylight-2,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,8,3,2,2,2,1,7,17
NECB 2015,Space Function,Corridor/Transition area - hospital-sch-D,1,999,Nil,BTAP-ExteriorWall-Mass-2,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-1,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-1,BTAP-ExteriorWindow-FixedWindow-6,BTAP-ExteriorWindow-OperableWindow-6,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-2,BTAP-Skylight-2,BTAP-Skylight-2,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,8,3,2,2,2,1,7,17
NECB 2015,Space Function,Corridor/Transition area - hospital-sch-E,1,999,Nil,BTAP-ExteriorWall-Mass-2,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-1,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-1,BTAP-ExteriorWindow-FixedWindow-6,BTAP-ExteriorWindow-OperableWindow-6,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-2,BTAP-Skylight-2,BTAP-Skylight-2,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,8,3,2,2,2,1,7,17
NECB 2015,Space Function,Corridor/Transition area - hospital-sch-F,1,999,Nil,BTAP-ExteriorWall-Mass-2,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-1,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-1,BTAP-ExteriorWindow-FixedWindow-6,BTAP-ExteriorWindow-OperableWindow-6,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-2,BTAP-Skylight-2,BTAP-Skylight-2,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,8,3,2,2,2,1,7,17
NECB 2015,Space Function,Corridor/Transition area - hospital-sch-G,1,999,Nil,BTAP-ExteriorWall-Mass-2,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-1,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-1,BTAP-ExteriorWindow-FixedWindow-6,BTAP-ExteriorWindow-OperableWindow-6,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-2,BTAP-Skylight-2,BTAP-Skylight-2,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,8,3,2,2,2,1,7,17
NECB 2015,Space Function,Corridor/Transition area - hospital-sch-H,1,999,Nil,BTAP-ExteriorWall-Mass-2,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-1,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-1,BTAP-ExteriorWindow-FixedWindow-6,BTAP-ExteriorWindow-OperableWindow-6,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-2,BTAP-Skylight-2,BTAP-Skylight-2,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,8,3,2,2,2,1,7,17
NECB 2015,Space Function,Corridor/Transition area - hospital-sch-I,1,999,Nil,BTAP-ExteriorWall-Mass-2,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-1,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-1,BTAP-ExteriorWindow-FixedWindow-6,BTAP-ExteriorWindow-OperableWindow-6,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-2,BTAP-Skylight-2,BTAP-Skylight-2,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,8,3,2,2,2,1,7,17
